id,speaker_id,book_id,source_id,source_dir,noisy_wav,clean_wav,noisy_sr,clean_sr,noisy_duration_sec,clean_duration_sec,duration_diff_sec,valid,reason,noisy_pick_reason,clean_find_reason
311_124404_311-124404-0105,311,124404,311-124404-0105,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/311/124404/311-124404-0105,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/311/124404/311-124404-0105/311-124404-0105.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/311/124404/311-124404-0105.flac,16000,16000,15.745000,15.745000,0.000000,1,ok,priority,exact
311_124404_311-124404-0109,311,124404,311-124404-0109,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/311/124404/311-124404-0109,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/311/124404/311-124404-0109/311-124404-0109.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/311/124404/311-124404-0109.flac,16000,16000,10.160000,10.160000,0.000000,1,ok,priority,exact
3112_9554_3112-9554-0006,3112,9554,3112-9554-0006,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/3112/9554/3112-9554-0006,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/3112/9554/3112-9554-0006/3112-9554-0006.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/3112/9554/3112-9554-0006.flac,16000,16000,16.915000,16.915000,0.000000,1,ok,priority,exact
3112_9554_3112-9554-0014,3112,9554,3112-9554-0014,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/3112/9554/3112-9554-0014,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/3112/9554/3112-9554-0014/3112-9554-0014.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/3112/9554/3112-9554-0014.flac,16000,16000,14.515000,14.515000,0.000000,1,ok,priority,exact
3112_9555_3112-9555-0006,3112,9555,3112-9555-0006,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/3112/9555/3112-9555-0006,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/3112/9555/3112-9555-0006/3112-9555-0006.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/3112/9555/3112-9555-0006.flac,16000,16000,5.915000,5.915000,0.000000,1,ok,priority,exact
3112_9555_3112-9555-0009,3112,9555,3112-9555-0009,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/3112/9555/3112-9555-0009,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/3112/9555/3112-9555-0009/3112-9555-0009.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/3112/9555/3112-9555-0009.flac,16000,16000,9.605000,9.605000,0.000000,1,ok,priority,exact
3112_9555_3112-9555-0020,3112,9555,3112-9555-0020,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/3112/9555/3112-9555-0020,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/3112/9555/3112-9555-0020/3112-9555-0020.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/3112/9555/3112-9555-0020.flac,16000,16000,14.120000,14.120000,0.000000,1,ok,priority,exact
3112_9555_3112-9555-0027,3112,9555,3112-9555-0027,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/3112/9555/3112-9555-0027,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/3112/9555/3112-9555-0027/3112-9555-0027.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/3112/9555/3112-9555-0027.flac,16000,16000,15.120000,15.120000,0.000000,1,ok,priority,exact
3112_9555_3112-9555-0052,3112,9555,3112-9555-0052,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/3112/9555/3112-9555-0052,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/3112/9555/3112-9555-0052/3112-9555-0052.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/3112/9555/3112-9555-0052.flac,16000,16000,16.185000,16.185000,0.000000,1,ok,priority,exact
3112_9555_3112-9555-0077,3112,9555,3112-9555-0077,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/3112/9555/3112-9555-0077,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/3112/9555/3112-9555-0077/3112-9555-0077.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/3112/9555/3112-9555-0077.flac,16000,16000,5.185000,5.185000,0.000000,1,ok,priority,exact
32_21625_32-21625-0003,32,21625,32-21625-0003,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/32/21625/32-21625-0003,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/32/21625/32-21625-0003/32-21625-0003.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/32/21625/32-21625-0003.flac,16000,16000,13.960000,13.960000,0.000000,1,ok,priority,exact
32_21625_32-21625-0014,32,21625,32-21625-0014,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/32/21625/32-21625-0014,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/32/21625/32-21625-0014/32-21625-0014.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/32/21625/32-21625-0014.flac,16000,16000,14.550000,14.550000,0.000000,1,ok,priority,exact
32_21631_32-21631-0013,32,21631,32-21631-0013,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/32/21631/32-21631-0013,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/32/21631/32-21631-0013/32-21631-0013.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/32/21631/32-21631-0013.flac,16000,16000,13.280000,13.280000,0.000000,1,ok,priority,exact
32_21631_32-21631-0014,32,21631,32-21631-0014,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/32/21631/32-21631-0014,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/32/21631/32-21631-0014/32-21631-0014.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/32/21631/32-21631-0014.flac,16000,16000,14.095000,14.095000,0.000000,1,ok,priority,exact
32_21634_32-21634-0013,32,21634,32-21634-0013,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/32/21634/32-21634-0013,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/32/21634/32-21634-0013/32-21634-0013.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/32/21634/32-21634-0013.flac,16000,16000,7.585000,7.585000,0.000000,1,ok,priority,exact
32_4137_32-4137-0017,32,4137,32-4137-0017,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/32/4137/32-4137-0017,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/32/4137/32-4137-0017/32-4137-0017.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/32/4137/32-4137-0017.flac,16000,16000,8.680000,8.680000,0.000000,1,ok,priority,exact
32_4137_32-4137-0020,32,4137,32-4137-0020,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/32/4137/32-4137-0020,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/32/4137/32-4137-0020/32-4137-0020.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/32/4137/32-4137-0020.flac,16000,16000,13.725000,13.725000,0.000000,1,ok,priority,exact
32_4137_32-4137-0053,32,4137,32-4137-0053,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/32/4137/32-4137-0053,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/32/4137/32-4137-0053/32-4137-0053.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/32/4137/32-4137-0053.flac,16000,16000,6.360000,6.360000,0.000000,1,ok,priority,exact
32_4137_32-4137-0058,32,4137,32-4137-0058,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/32/4137/32-4137-0058,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/32/4137/32-4137-0058/32-4137-0058.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/32/4137/32-4137-0058.flac,16000,16000,3.955000,3.955000,0.000000,1,ok,priority,exact
3240_131231_3240-131231-0000,3240,131231,3240-131231-0000,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/3240/131231/3240-131231-0000,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/3240/131231/3240-131231-0000/3240-131231-0000.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/3240/131231/3240-131231-0000.flac,16000,16000,16.190000,16.190000,0.000000,1,ok,priority,exact
3240_131231_3240-131231-0009,3240,131231,3240-131231-0009,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/3240/131231/3240-131231-0009,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/3240/131231/3240-131231-0009/3240-131231-0009.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/3240/131231/3240-131231-0009.flac,16000,16000,5.025000,5.025000,0.000000,1,ok,priority,exact
3240_131231_3240-131231-0025,3240,131231,3240-131231-0025,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/3240/131231/3240-131231-0025,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/3240/131231/3240-131231-0025/3240-131231-0025.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/3240/131231/3240-131231-0025.flac,16000,16000,5.435000,5.435000,0.000000,1,ok,priority,exact
3240_131231_3240-131231-0033,3240,131231,3240-131231-0033,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/3240/131231/3240-131231-0033,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/3240/131231/3240-131231-0033/3240-131231-0033.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/3240/131231/3240-131231-0033.flac,16000,16000,6.365000,6.365000,0.000000,1,ok,priority,exact
3240_131231_3240-131231-0045,3240,131231,3240-131231-0045,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/3240/131231/3240-131231-0045,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/3240/131231/3240-131231-0045/3240-131231-0045.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/3240/131231/3240-131231-0045.flac,16000,16000,12.555000,12.555000,0.000000,1,ok,priority,exact
3240_131231_3240-131231-0063,3240,131231,3240-131231-0063,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/3240/131231/3240-131231-0063,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/3240/131231/3240-131231-0063/3240-131231-0063.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/3240/131231/3240-131231-0063.flac,16000,16000,9.890000,9.890000,0.000000,1,ok,priority,exact
3240_131231_3240-131231-0081,3240,131231,3240-131231-0081,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/3240/131231/3240-131231-0081,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/3240/131231/3240-131231-0081/3240-131231-0081.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/3240/131231/3240-131231-0081.flac,16000,16000,7.555000,7.555000,0.000000,1,ok,priority,exact
3240_131232_3240-131232-0016,3240,131232,3240-131232-0016,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/3240/131232/3240-131232-0016,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/3240/131232/3240-131232-0016/3240-131232-0016.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/3240/131232/3240-131232-0016.flac,16000,16000,14.045000,14.045000,0.000000,1,ok,priority,exact
3240_131232_3240-131232-0024,3240,131232,3240-131232-0024,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/3240/131232/3240-131232-0024,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/3240/131232/3240-131232-0024/3240-131232-0024.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/3240/131232/3240-131232-0024.flac,16000,16000,14.555000,14.555000,0.000000,1,ok,priority,exact
3240_131232_3240-131232-0039,3240,131232,3240-131232-0039,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/3240/131232/3240-131232-0039,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/3240/131232/3240-131232-0039/3240-131232-0039.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/3240/131232/3240-131232-0039.flac,16000,16000,5.750000,5.750000,0.000000,1,ok,priority,exact
332_128985_332-128985-0001,332,128985,332-128985-0001,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/332/128985/332-128985-0001,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/332/128985/332-128985-0001/332-128985-0001.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/332/128985/332-128985-0001.flac,16000,16000,13.585000,13.585000,0.000000,1,ok,priority,exact
332_128985_332-128985-0026,332,128985,332-128985-0026,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/332/128985/332-128985-0026,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/332/128985/332-128985-0026/332-128985-0026.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/332/128985/332-128985-0026.flac,16000,16000,6.290000,6.290000,0.000000,1,ok,priority,exact
332_128985_332-128985-0037,332,128985,332-128985-0037,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/332/128985/332-128985-0037,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/332/128985/332-128985-0037/332-128985-0037.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/332/128985/332-128985-0037.flac,16000,16000,9.660000,9.660000,0.000000,1,ok,priority,exact
332_128985_332-128985-0040,332,128985,332-128985-0040,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/332/128985/332-128985-0040,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/332/128985/332-128985-0040/332-128985-0040.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/332/128985/332-128985-0040.flac,16000,16000,12.385000,12.385000,0.000000,1,ok,priority,exact
332_128985_332-128985-0066,332,128985,332-128985-0066,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/332/128985/332-128985-0066,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/332/128985/332-128985-0066/332-128985-0066.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/332/128985/332-128985-0066.flac,16000,16000,14.000000,14.000000,0.000000,1,ok,priority,exact
332_128985_332-128985-0067,332,128985,332-128985-0067,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/332/128985/332-128985-0067,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/332/128985/332-128985-0067/332-128985-0067.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/332/128985/332-128985-0067.flac,16000,16000,8.635000,8.635000,0.000000,1,ok,priority,exact
332_128985_332-128985-0069,332,128985,332-128985-0069,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/332/128985/332-128985-0069,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/332/128985/332-128985-0069/332-128985-0069.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/332/128985/332-128985-0069.flac,16000,16000,14.770000,14.770000,0.000000,1,ok,priority,exact
3607_135982_3607-135982-0009,3607,135982,3607-135982-0009,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/3607/135982/3607-135982-0009,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/3607/135982/3607-135982-0009/3607-135982-0009.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/3607/135982/3607-135982-0009.flac,16000,16000,14.785000,14.785000,0.000000,1,ok,priority,exact
3607_135982_3607-135982-0027,3607,135982,3607-135982-0027,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/3607/135982/3607-135982-0027,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/3607/135982/3607-135982-0027/3607-135982-0027.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/3607/135982/3607-135982-0027.flac,16000,16000,14.990000,14.990000,0.000000,1,ok,priority,exact
3607_135982_3607-135982-0031,3607,135982,3607-135982-0031,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/3607/135982/3607-135982-0031,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/3607/135982/3607-135982-0031/3607-135982-0031.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/3607/135982/3607-135982-0031.flac,16000,16000,15.410000,15.410000,0.000000,1,ok,priority,exact
3607_135982_3607-135982-0040,3607,135982,3607-135982-0040,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/3607/135982/3607-135982-0040,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/3607/135982/3607-135982-0040/3607-135982-0040.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/3607/135982/3607-135982-0040.flac,16000,16000,16.120000,16.120000,0.000000,1,ok,priority,exact
3607_29116_3607-29116-0001,3607,29116,3607-29116-0001,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/3607/29116/3607-29116-0001,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/3607/29116/3607-29116-0001/3607-29116-0001.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/3607/29116/3607-29116-0001.flac,16000,16000,5.205000,5.205000,0.000000,1,ok,priority,exact
3607_29116_3607-29116-0013,3607,29116,3607-29116-0013,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/3607/29116/3607-29116-0013,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/3607/29116/3607-29116-0013/3607-29116-0013.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/3607/29116/3607-29116-0013.flac,16000,16000,10.950000,10.950000,0.000000,1,ok,priority,exact
3607_29116_3607-29116-0025,3607,29116,3607-29116-0025,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/3607/29116/3607-29116-0025,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/3607/29116/3607-29116-0025/3607-29116-0025.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/3607/29116/3607-29116-0025.flac,16000,16000,16.190000,16.190000,0.000000,1,ok,priority,exact
3607_29116_3607-29116-0032,3607,29116,3607-29116-0032,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/3607/29116/3607-29116-0032,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/3607/29116/3607-29116-0032/3607-29116-0032.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/3607/29116/3607-29116-0032.flac,16000,16000,14.895000,14.895000,0.000000,1,ok,priority,exact
3607_29116_3607-29116-0038,3607,29116,3607-29116-0038,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/3607/29116/3607-29116-0038,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/3607/29116/3607-29116-0038/3607-29116-0038.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/3607/29116/3607-29116-0038.flac,16000,16000,13.475000,13.475000,0.000000,1,ok,priority,exact
3607_29116_3607-29116-0042,3607,29116,3607-29116-0042,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/3607/29116/3607-29116-0042,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/3607/29116/3607-29116-0042/3607-29116-0042.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/3607/29116/3607-29116-0042.flac,16000,16000,14.815000,14.815000,0.000000,1,ok,priority,exact
3723_171631_3723-171631-0031,3723,171631,3723-171631-0031,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/3723/171631/3723-171631-0031,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/3723/171631/3723-171631-0031/3723-171631-0031.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/3723/171631/3723-171631-0031.flac,16000,16000,15.285000,15.285000,0.000000,1,ok,priority,exact
3723_171631_3723-171631-0038,3723,171631,3723-171631-0038,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/3723/171631/3723-171631-0038,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/3723/171631/3723-171631-0038/3723-171631-0038.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/3723/171631/3723-171631-0038.flac,16000,16000,5.605000,5.605000,0.000000,1,ok,priority,exact
3723_171631_3723-171631-0052,3723,171631,3723-171631-0052,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/3723/171631/3723-171631-0052,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/3723/171631/3723-171631-0052/3723-171631-0052.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/3723/171631/3723-171631-0052.flac,16000,16000,14.335000,14.335000,0.000000,1,ok,priority,exact
374_180298_374-180298-0000,374,180298,374-180298-0000,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/374/180298/374-180298-0000,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/374/180298/374-180298-0000/374-180298-0000.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/374/180298/374-180298-0000.flac,16000,16000,14.530000,14.530000,0.000000,1,ok,priority,exact
374_180298_374-180298-0017,374,180298,374-180298-0017,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/374/180298/374-180298-0017,/home/jaewoo/MAIR/ryu/robot_denoising/2026-capstone-43/LRDSE/data/noisy/374/180298/374-180298-0017/374-180298-0017.wav,/home/jaewoo/MAIR/ryu/RIR/data/speech/LibriSpeech_10h_60spk/clean/374/180298/374-180298-0017.flac,16000,16000,14.335000,14.335000,0.000000,1,ok,priority,exact
